steering_angle,throttle,brake,distance_to_object,position_x,position_y,position_z,rotation_yaw,rotation_pitch,rotation_roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lidar_mean_distance,radar_mean_distance,radar_mean_velocity,depth_mean,speed_kmh
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.860440969,0.255774279,0,20.548834,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.570785999,0.384995642,0,20.543543,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.508005142,2.267844556,0,20.534187,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.696500778,1.837656292,0,20.52128,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.124838352,1.315528492,0,20.50991,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.980439186,1.227608631,0,20.502024,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.530416727,2.533080298,0,20.494993,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.903741837,1.184417511,0,20.493324,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.683856249,1.342746039,0,20.493809,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.282078028,1.642047402,0,20.49445,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.852771282,0.371292045,0,20.49464,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.579008341,0.481853957,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.272138596,1.455850887,0,20.494646,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.248859406,2.542980568,0,20.49456,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.453241825,4.18054176,0,20.49456,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.472543478,2.201264182,0,20.494474,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.927237988,3.065789549,0,20.494474,0
0,0,1,0.003726279,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.657761335,0.607894858,0,20.494478,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.408054352,1.478224189,0,20.494478,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.332075596,2.40808599,0,20.494478,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.805748224,2.099046248,0,20.494478,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.472265959,2.077153505,0,20.494478,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.579954386,2.24402916,0,20.494478,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.235791206,1.430245718,0,20.494478,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.176902771,0.829890659,0,20.494474,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.204693794,1.323577245,0,20.49456,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.70901227,0.26152829,0,20.49456,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.854085922,1.58011095,0,20.494644,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.710531473,2.923252692,0,20.494644,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.354426146,1.407905965,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.544402599,2.061199159,0,20.494644,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.507865667,4.755544192,0,20.494644,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.130047083,0.502601432,0,20.494644,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.457233906,0.567578795,0,20.494644,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.758232594,0.667673835,0,20.494644,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.08533144,1.444061174,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.859054804,1.581238216,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.351264238,0.989434729,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.415510416,2.809951119,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.719278097,1.153608499,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.456628323,4.419018669,0,20.494644,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.445174694,1.247431769,0,20.494644,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.497168779,0.598877857,0,20.494608,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.549405098,1.906560247,0,20.494467,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.258788109,2.02909061,0,20.494057,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.455007553,2.809949429,0,20.493057,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.374983311,1.504822337,0,20.492218,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.684336424,3.552416783,0,20.491064,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.354663849,2.075344404,0,20.490665,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.369436026,0.473552843,0,20.491829,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.961494923,2.192340164,0,20.492678,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.637418747,0.222275031,0,20.49316,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.759991646,1.180817632,0,20.493528,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,3.132325649,1.508617381,0,20.493748,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.204298258,0.405005872,0,20.493673,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,3.011289597,1.671244353,0,20.488304,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.821705341,2.369977307,0,20.484417,0
0,0,1,0.003727546,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.609859705,4.110563281,0,20.48481,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.456310272,1.449790435,0,20.485485,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.661433458,1.366742633,0,20.486357,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.658540964,4.643479972,0,20.486944,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.525714159,2.259867309,0,20.487806,0
0,0,1,0.003724574,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.520768404,0.438614262,0,20.488596,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.621866226,0.411388437,0,20.489725,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.509570837,0.465850877,0,20.491137,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.8104496,1.592747873,0,20.492245,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.662930012,1.542802477,0,20.49357,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.68453908,1.602132727,0,20.495073,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.525431156,0.496717408,0,20.495857,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.749036312,2.607726859,0,20.498135,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.832725286,0.378636106,0,20.49943,0
0,0,1,0.003727546,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.559260368,2.467751435,0.050383016,20.49851,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.525424004,2.172340909,0,20.494291,0
0,0,1,0.003722433,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.915837049,1.050121124,0.098810337,20.490353,0
0,0,1,0.003723783,-103.5858154,-91.54953003,0.001864986,-179.9136353,-0.034301206,-6.10E-05,-0.005873038,1.05E-05,9.809998512,0,0,0,2.54701066,3.009950364,0.523646021,20.491282,0
