steering_angle,throttle,brake,distance_to_object,position_x,position_y,position_z,rotation_yaw,rotation_pitch,rotation_roll,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lidar_mean_distance,radar_mean_distance,radar_mean_velocity,depth_mean,speed_kmh
0,0,0,1.18567884,34.7346611,-196.6313019,-0.005113163,1.439543605,0,0,0,0,9.509951591,-6.02E-07,4.61E-07,1.07E-10,8.479542732,12.23138226,0.002847951,15.673606,0.170534822
0,0.850000024,0,1.18567884,34.7346611,-196.6313019,-0.001673374,1.439543605,0,0,0,0,9.594851494,1.30E-06,4.89E-08,2.03E-11,8.282810211,19.89826893,0.001361552,15.700033,0.091201282
0,0.850000024,0,0.00016532,34.7346611,-196.6313019,9.45E-05,1.439543605,0,0,0,0,9.687182426,-4.40E-07,1.76E-07,2.68E-11,2.818459272,0.319893934,0.000640576,15.70627,0.045319908
0,0.850000024,0,0.002361159,34.7346611,-196.6313019,0.001190739,1.439543605,0,0,0,0,9.765612602,1.44E-08,-1.01E-07,1.07E-11,2.543459892,0.426679863,0.000162088,15.711656,0.014639453
0,0.850000024,0,0.002802077,34.74102783,-196.6311493,0.001416187,1.43927443,0.008141585,-6.10E-05,2.548342705,-0.003963787,9.775093079,1.03E-06,-0.007258569,-7.74E-05,2.724446774,1.000119688,-0.097048551,15.713985,1.292583729
0,0.850000024,0,0.002232363,34.86646271,-196.6279907,0.001122761,1.439278364,0.072686866,-6.10E-05,13.34591198,0.020113474,9.805223465,-5.66E-07,-0.009394725,8.15E-06,2.448470831,0.769885224,-1.29597178,15.73696,6.603794469
0,0.850000024,0,0.002058404,35.09941864,-196.6221008,0.001036091,1.439243913,0.097815134,-6.10E-05,8.367164612,0.010277714,9.817520142,3.57E-07,-0.001555629,-5.08E-06,2.59488821,1.022577012,-2.115395618,15.694006,9.699242235
0,0.850000024,0,0.002095351,35.40826416,-196.6143494,0.001067295,1.439208746,0.098395698,-6.10E-05,7.167732239,-0.004594821,9.801245689,2.04E-07,0.000566845,-5.74E-06,2.065295219,0.20402779,-2.867885909,15.681808,12.26081727
0,0.850000024,0,0.002222638,35.78313828,-196.6049347,0.001122341,1.439173818,0.092043623,-6.10E-05,6.127718449,0.001504754,9.801221848,1.04E-06,0.001349442,-6.03E-06,2.419487,0.30596816,-3.26827469,15.654285,14.4774956
0,0.850000024,0,0.002315204,36.21648026,-196.5940552,0.001175518,1.439138889,0.08442796,-6.10E-05,5.657684803,0.008282735,9.800453186,-3.61E-07,0.001239302,-6.21E-06,2.910921574,0.846487476,-3.412221787,15.627527,16.51570221
0,0.850000024,0,0.002668645,36.70517731,-196.5817719,0.001345386,1.439102054,0.078212492,-6.10E-05,5.461378098,-0.001811549,9.853106499,-2.92E-07,0.00103949,-6.46E-06,2.713527203,0.534022756,-4.235501824,15.5928,18.47860804
0,0.850000024,0,0.003232421,37.23800659,-196.5683899,0.001627216,1.439070582,0.063916907,-6.10E-05,1.761362076,-0.003951493,9.778409004,-7.24E-08,0.004030431,-2.49E-06,2.546491385,0.571843562,-4.379287458,15.599758,19.45498238
